"Dicionário de variáveis da PNAD 2015 - arquivo de pessoas 
;;;;;4;Proprietário do bem utilizado para o empreendimento;
;;;;;5;Intermediário particular;
;;;;;6;Consumidor direto;
;;;;;7;Outro comprador;
;;;;;;Não aplicável;
298;1;V9027;27;Algum tipo de produção desenvolvida no empreendimento foi consumida como alimentação pelos membros da unidade domiciliar no mês de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
299;1;V9028;28;Parcela da alimentação consumida pelos membros da unidade domiciliar, no mês de referência, que foi retirada de produção desenvolvida no empreendimento;2;Até a metade;
;;;;;4;Mais da metade;
;;;;;;Não aplicável;
"O quesito 29 (V9029) refere-se à posição na ocupação da pessoa ocupada em empreendimento de 
atividade não agrícola no trabalho único ou principal da semana de referência";;;;;;;
300;1;V9029;29;Posição na ocupação no trabalho principal da semana de referência;1;Empregado;
;;;;;2;Trabalhador doméstico;
;;;;;3;Conta própria;
;;;;;4;Empregador;
;;;;;5;Trabalhador não remunerado membro da unidade domiciliar;
;;;;;6;Outro trabalhador não remunerado;
;;;;;7;Trabalhador na construção para o próprio uso;
;;;;;;Não aplicável;
Os quesitos 30 a 35 (V9030 a V9035) referem-se ao empregado em empreendimento de atividade não agrícola e ao empregado permanente nos serviços auxiliares da atividade agrícola no trabalho único ou principal da semana de referência;;;;;;;
301;1;V9030;30;A jornada normal desse trabalho estava totalmente compreendida no período de 5 horas da manhã às 10 horas da noite;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
302;1;V9031;31;A jornada normal desse trabalho estava totalmente compreendida no período noturno de 10 horas da noite às 5 horas da manhã seguinte;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
303;1;V9032;32;Setor do emprego no trabalho principal da semana de referência;2;Privado;
;;;;;4;Público;
;;;;;;Não aplicável;
304;1;V9033;33;Área do emprego no trabalho principal da semana de referência;1;Federal;
;;;;;3;Estadual;
;;;;;5;Municipal;
;;;;;;Não aplicável;
305;1;V9034;34;Era militar do Exército, Marinha de Guerra ou Aeronáutica no trabalho principal da semana de referência;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
306;1;V9035;35;Era funcionário público estatutário no trabalho principal da semana de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
Os quesitos 36 a 39 (V9036 a V9039) referem-se ao trabalhador doméstico no trabalho único ou principal da semana de referência;;;;;;;
307;1;V9036;36;Prestava serviço doméstico remunerado em mais de um domicílio, no mês de referência;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
308;1;V9037;37;Exercia habitualmente esse trabalho pelo menos uma vez por semana;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
309;1;V9038;38;Número de dias por semana que, habitualmente, prestava serviço doméstico remunerado;1 a 7;Dia(s);
;;;;;;Não aplicável;
310;1;V9039;39;Número de dias por mês que, habitualmente, prestava serviço doméstico remunerado;1 a 3;Dia(s);
;;;;;;Não aplicável;
311;1;V9040;40;Número de pessoas ocupadas, no mês de referência, no empreendimento do trabalho principal da semana de referência;2;Duas;
;;;;;4;Três a cinco;
;;;;;6;Seis a dez;
;;;;;8;Onze ou mais;
;;;;;;Não aplicável;
312;1;V9041;41;Forma contratada, verbalmente ou por escrito, para o cálculo da remuneração no trabalho principal da semana de referência;1;Somente por jornada de trabalho;
;;;;;3;Somente por produção ou comissão;
;;;;;5;Somente por tarefa ou empreitada;
;;;;;7;Por jornada de trabalho e produção ou comissão;
;;;;;8;Outra forma;
;;;;;;Não aplicável;
313;1;V9042;42;Tinha carteira de trabalho assinada no trabalho principal da semana de referência ;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
Os quesitos 43 a 47 (V9043 a V9047) referem-se aos benefícios recebidos como remuneração do trabalho único ou principal da semana de referência, por empregado ou trabalhador doméstico;;;;;;;
314;1;V9043;43;Recebeu auxílio para moradia no mês de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
315;1;V9044;44;Recebeu auxílio para alimentação no mês de referência;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
316;1;V9045;45;Recebeu auxílio para transporte no mês de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
317;1;V9046;46;Recebeu auxílio para educação ou creche no mês de referência;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
318;1;V9047;47;Recebeu auxílio para saúde ou reabilitação no mês de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
O quesito 48 (V9048) refere-se ao empregador em empreendimento de atividade não agrícola ou dos serviços auxiliares da atividade agrícola no trabalho único ou principal da semana de referência;;;;;;;
319;1;V9048;48;Número de empregados, no mês de referência, no empreendimento do trabalho principal da semana de referência;0;Onze ou mais;
;;;;;2;Um;
;;;;;4;Dois;
;;;;;6;Três a cinco;
;;;;;8;Seis a dez;
;;;;;;Não aplicável;
Os quesitos 49 e 50 (V9049 e V9050) referem-se ao conta própria ou empregador com, no máximo, dez empregados em empreendimento de atividade não agrícola ou dos serviços auxiliares da atividade agrícola no trabalho único ou principal da semana de referência;;;;;;;
320;1;V9049;49;Tinha pelo menos um sócio ocupado, no mês de referência, no empreendimento do trabalho principal da semana de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
321;1;V9050;50;Número de sócios ocupados, no mês de referência, no empreendimento do trabalho principal da semana de referência;2;Um;
;;;;;4;Dois;
;;;;;6;Três a cinco;
;;;;;8;Seis ou mais;
;;;;;;Não aplicável;
Os quesitos 51 e 52 (V9051 e V9052) referem-se ao conta própria ou empregador no trabalho único ou principal da semana de referência;;;;;;;
322;1;V9051;51;Tinha pelo menos um trabalhador não remunerado, no mês de referência, no trabalho principal da semana de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
323;1;V9052;52;Número de trabalhadores não remunerados ocupados, no mês de referência, no trabalho principal da semana de referência;0;Onze ou mais;
;;;;;2;Um;
;;;;;4;Dois;
;;;;;6;Três a cinco;
;;;;;8;Seis a dez;
;;;;;;Não aplicável;
324;1;V9531;53;Código 1 - recebia normalmente rendimento mensal em dinheiro, no mês de referência, no trabalho principal da semana de referência;1;Existia rendimento em dinheiro;
;;;;;;Não aplicável;
325;12;V9532;53;Rendimento mensal em dinheiro que recebia normalmente, no mês de referência, no trabalho principal da semana de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
337;1;V9534;53;Código 3 - recebia normalmente rendimento mensal em produtos ou mercadorias, no mês de referência, no trabalho principal da semana de referência;3;Existia rendimento em valor de produtos ou mercadorias;
;;;;;;Não aplicável;
338;12;V9535;53;Rendimento mensal em valor dos produtos ou mercadorias que recebia normalmente, no mês de referência, no trabalho principal da semana de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
;;;;;;Não aplicável;
350;1;V9537;53;Código 5 - recebia normalmente rendimento mensal somente em benefícios, no mês de referência, no trabalho principal da semana de referência;5;Existia rendimento somente em benefícios;
;;;;;;Não aplicável;
O quesito 53a (V90531) refere-se ao empregado no setor privado (exceto trabalhador doméstico), conta própria ou empregador no trabalho único ou principal da semana de referência;;;;;;;
351;1;V90531;53a;O empreendimento tem registro no Cadastro Nacional de Pessoa Jurídica - CNPJ;1;Sim;
;;;;;3;Não;
;;;;;5;Não sabe;
;;;;;;Não aplicável;
352;1;V90532;53b;Esse empreendimento possuía fatura ou nota fiscal para emitir aos clientes;1;Sim;
;;;;;3;Não;
;;;;;5;Não sabe;
;;;;;;Não aplicável;
353;1;V90533;53c;Esse empreendimento entregava contracheque a seus funcionários;1;Sim;
;;;;;3;Não;
;;;;;5;Não sabe;
;;;;;;Não aplicável;
Os quesitos 54 a 57 (V9054 a V9057) referem-se ao trabalho único ou principal da pessoa ocupada na semana de referência, exclusive o trabalhador na produção para o próprio consumo  ou na construção para o próprio uso;;;;;;;
354;1;V9054;54;Tipo de estabelecimento ou onde era exercido o trabalho principal da semana de referência;1;Loja, oficina, fábrica, escritório, escola, repartição pública, galpão, etc.;
;;;;;2;Fazenda, sítio, granja, chácara, etc.;
;;;;;3;No domicílio em que morava;
;;;;;4;Em domicílio de empregador, patrão, sócio ou freguês;
;;;;;5;Em local designado pelo empregador, cliente ou freguês;
;;;;;6;Em veículo automotor;
;;;;;7;Em via ou área pública;
;;;;;8;Outro;
;;;;;;Não aplicável;
355;1;V9055;55;Morava em domicílio que estava no mesmo terreno ou área do estabelecimento em que tinha trabalho;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
356;1;V9056;56;Ia direto do domicílio em que morava para o trabalho;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
357;1;V9057;57;Tempo de percurso diário de ida da residência para o local de trabalho;1;Até 30 minutos;
;;;;;3;Mais de 30 até 1 hora;
;;;;;5;Mais de 1 até 2 horas;
;;;;;7;Mais de 2 horas;
;;;;;;Não aplicável;
Os quesitos 58 a 61 (V9058 a V9612) referem-se ao trabalho único ou principal da pessoa ocupada na semana de referência;;;;;;;
358;2;V9058;58;Número de horas habitualmente trabalhadas por semana no trabalho principal da semana de referência;01 a 98;Hora(s);
;;;;;;Não aplicável;
360;1;V9059;59;Era contribuinte para instituto de previdência no trabalho principal da semana de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
361;1;V9060;60;Instituto de previdência para o qual contribuía no trabalho principal da semana de referência;2;Federal;
;;;;;4;Estadual;
;;;;;6;Municipal;
;;;;;;Não aplicável;
362;2;V9611;61;Número de anos no trabalho principal da semana de referência, contados até a data de referência;00 a 98;Ano(s);
;;;;;;Não aplicável;
364;2;V9612;61;Número de meses no trabalho principal da semana de referência, contados até a data de referência;00 a 11;Mês(es);
;;;;;;Não aplicável;
"O quesito 62 (V9062) refere-se à saída de algum trabalho no período de captação de 358 dias, 
caso a pessoa estivesse no trabalho único ou principal da semana de referência a menos de 1 ano";;;;;;;
366;1;V9062;62;Saiu de algum trabalho no período de captação de 358 dias;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
367;1;V9063;63;De quantos trabalhos saiu no período de captação de 358 dias;1;Um;
;;;;;3;Dois;
;;;;;5;Três ou mais;
;;;;;;Não aplicável;
"Os quesitos 64 a 66 (V9064 a V9066) referem-se ao trabalho único ou principal, 
do qual a pessoa saiu no período de captação de 358 dias";;;;;;;
368;2;V9064;64;Número de meses que permaneceu nesse trabalho anterior no período de captação de 358 dias;00 a 11;Mês(es);
;;;;;;Não aplicável;
370;1;V9065;65;Era empregado com carteira de trabalho assinada nesse trabalho anterior;1;Sim ;
;;;;;3;Não;
;;;;;;Não aplicável;
371;1;V9066;66;Recebeu seguro-desemprego depois que saiu desse emprego anterior;2;Sim ;
;;;;;4;Não;
;;;;;;Não aplicável;
"Os quesitos 67 a 70 (V9067 a V9070) referem-se à pessoa que não era ocupada na semana de referência, 
ou seja, que não tinha trabalho nessa semana ";;;;;;;
372;1;V9067;67;Teve algum trabalho no período de captação de 358 dias;1;Sim ;
;;;;;3;Não;
;;;;;;Não aplicável;
373;1;V9068;68;Exerceu tarefas em cultivo, pesca ou criação de animais, destinados à própria alimentação das pessoas moradoras no domicílio, no período de captação de 358 dias;2;Sim ;
;;;;;4;Não;
;;;;;;Não aplicável;
374;1;V9069;69;Exerceu tarefas em construção de prédio, cômodo, poço ou outras obras de construção, destinadas ao próprio uso das pessoas moradoras no domicílio, no período de captação de 358 dias;1;Sim ;
;;;;;3;Não;
;;;;;;Não aplicável;
375;1;V9070;70;De quantos trabalhos saiu no período de captação de 358 dias;2;Um ;
;;;;;4;Dois;
;;;;;6;Três ou mais;
;;;;;;Não aplicável;
"Os quesitos 71 a 86 (V9971 a V9862) referem-se à pessoa ocupada no período de captação de 358 dias, 
que não tinha trabalho na semana de referência ou cujo trabalho da semana de referência 
não era o principal do período de referência de 365 dias";;;;;;;
376;4;V9971;71;Código da ocupação no trabalho anterior do período de captação de 358 dias ;"Ver ""Composição dos Grupamentos Ocupacionais"" e ""Relação de Códigos de Ocupação"" da CBO-Domiciliar em ANEXO de Notas Metodológicas";;
380;5;V9972;72;Código da atividade principal do empreendimento no trabalho anterior do período de captação de 358 dias;"Ver ""Composição dos Grupamentos de Atividade"" e “Relação de Códigos de Atividades ” da CNAE-Domiciliar em ANEXO de Notas Metodológicas";;
"O quesito 73 (V9073) refere-se à posição na ocupação da pessoa, no trabalho que teve anteriormente, 
no período de captação de 358 dias em empreendimento do grupamento agrícola";;;;;;;
385;2;V9073;73;Posição na ocupação no trabalho anterior do período de captação de 358 dias;01;Empregado permanente nos serviços auxiliares;
;;;;;02;Empregado permanente na agricultura, silvicultura, ou criação de bovinos, bubalinos, caprinos, ovinos ou suínos;
;;;;;03;Empregado permanente em outra atividade;
;;;;;04;Empregado temporário;
;;;;;05;Conta própria nos serviços auxiliares;
;;;;;06;Conta própria na agricultura, silvicultura ou criação de bovinos, bubalinos, caprinos, ovinos ou suínos;
;;;;;07;Conta própria em outra atividade;
;;;;;08;Empregador nos serviços auxiliares;
;;;;;09;Empregador na agricultura, silvicultura ou criação de bovinos, bubalinos, caprinos, ovinos ou suínos;
;;;;;10;Empregador em outras atividades;
;;;;;11;Trabalhador não remunerado membro da unidade domiciliar;
;;;;;12;Outro trabalhador não remunerado;
;;;;;13;Trabalhador na produção para o próprio consumo;
;;;;;;Não aplicável;
387;1;V9074;74;Nesse emprego anterior recebia do empregador alguma área para produção particular;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
388;1;V9075;75;Nesse emprego anterior tinha parceria com o empregador;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
389;1;V9076;76;Condição em relação ao empreendimento agrícola nesse trabalho anterior;1;Parceiro;
;;;;;2;Arrendatário;
;;;;;3;Posseiro;
;;;;;4;Cessionário;
;;;;;5;Proprietário;
;;;;;6;Outra condição;
;;;;;;Não aplicável;
"O quesito 77 (V9077) refere-se à posição na ocupação da pessoa, no trabalho anterior que teve, 
no período de captação de 358 dias em empreendimento do grupamento não agrícola";;;;;;;
390;1;V9077;77;Posição na ocupação nesse trabalho anterior;1;Empregado;
;;;;;2;Trabalhador doméstico;
;;;;;3;Conta própria;
;;;;;4;Empregador;
;;;;;5;Trabalhador não remunerado membro da unidade domiciliar;
;;;;;6;Outro trabalhador não remunerado;
;;;;;7;Trabalhador na construção para o próprio uso;
;;;;;;Não aplicável;
"Os quesitos 78 a 81 (V9078 a V9081) referem-se ao empregado no trabalho anterior 
que teve no período de captação de 358 dias";;;;;;;
391;1;V9078;78;Setor do emprego nesse trabalho anterior;2;Privado;
;;;;;4;Público;
;;;;;;Não aplicável;
392;1;V9079;79;Área do emprego nesse trabalho anterior;1;Federal;
;;;;;3;Estadual;
;;;;;5;Municipal;
;;;;;;Não aplicável;
393;1;V9080;80;Era militar do Exército, Marinha de Guerra ou Aeronáutica nesse trabalho anterior;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
394;1;V9081;81;Era funcionário público estatutário nesse trabalho anterior;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
O quesito 82 (V9082) refere-se ao trabalhador doméstico no trabalho anterior que teve no período de captação de 358 dias;;;;;;;
395;1;V9082;82;Prestava serviço doméstico remunerado em mais de um domicílio nos últimos 30 dias em que esteve nesse trabalho anterior;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
"O quesito 83 (V9083) refere-se ao empregado (exceto militar ou funcionário público estatutário) 
ou trabalhador doméstico no trabalho anterior que teve no período de captação de 358 dias";;;;;;;
396;1;V9083;83;Tinha carteira de trabalho assinada nesse trabalho anterior;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
397;1;V9084;84;Após sair desse emprego anterior, recebeu seguro-desemprego;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
398;1;V9085;85;Era contribuinte de instituto de previdência por esse trabalho anterior;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
399;2;V9861;86;Número de anos nesse trabalho anterior;00 a 98;Ano(s);
;;;;;;Não aplicável;
401;2;V9862;86;Número de meses nesse trabalho anterior;00 a 11;Mês(es);
;;;;;;Não aplicável;
"Os quesitos 87 a 89 (V9087 a V9892) referem-se à pessoa ocupada no período de referência de 365 dias 
(tinha trabalho na semana de referência ou no período de captação de 358 dias)";;;;;;;
403;1;V9087;87;Era associado a algum sindicato no mês de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
404;1;V9088;88;Tipo de sindicato;1;Empregados urbanos;
;;;;;2;Trabalhadores rurais;
;;;;;3;Trabalhadores autônomos;
;;;;;4;Trabalhadores avulsos;
;;;;;5;Profissionais liberais;
;;;;;6;Outro sindicato;
;;;;;;Não aplicável;
405;1;V9891;89;Faixa de idade em que começou a trabalhar;1;Até 9 anos;
;;;;;2;10 a 14 anos;
;;;;;3;15 a 17 anos;
;;;;;4;18 a 19 anos;
;;;;;5;20 a 24 anos;
;;;;;6;25 a 29 anos;
;;;;;7;30 anos ou mais;
;;;;;;Não aplicável;
406;2;V9892;89;Idade com que começou a trabalhar;04 a 30;Anos;
;;;;;;Não aplicável;
Os quesitos 90 a 101 (V9990 a V9101) referem-se às características do trabalho secundário da semana de referência da pessoa com mais de um trabalho nessa semana.;;;;;;;
408;4;V9990;90;Código da ocupação no trabalho secundário da semana de referência;"Ver ""Composição dos Grupamentos Ocupacionais"" e ""Relação de Códigos de Ocupação"" da CBO-Domiciliar em ANEXO de Notas Metodológicas";;
412;5;V9991;91;Código da atividade principal do empreendimento no trabalho secundário da semana de referência;"Ver ""Composição dos Grupamentos de Atividade"" e “Relação de Códigos de Atividades” da CNAE-Domiciliar em ANEXO de Notas Metodológicas";;
417;1;V9092;92;Posição na ocupação no trabalho secundário da semana de referência;1;Empregado;
;;;;;2;Trabalhador doméstico;
;;;;;3;Conta própria;
;;;;;4;Empregador;
;;;;;5;Trabalhador não remunerado membro da unidade domiciliar;
;;;;;6;Outro trabalhador não remunerado;
;;;;;;Não aplicável;
418;1;V9093;93;Setor do emprego nesse trabalho secundário;1;Privado;
;;;;;3;Público;
;;;;;;Não aplicável;
419;1;V9094;94;Área do emprego nesse trabalho secundário;2;Federal;
;;;;;4;Estadual;
;;;;;6;Municipal;
;;;;;;Não aplicável;
420;1;V9095;95;Era militar do Exército, Marinha de Guerra ou Aeronáutica nesse trabalho secundário;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
421;1;V9096;96;Era funcionário público estatutário nesse trabalho secundário;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
422;1;V9097;97;Tinha carteira de trabalho assinada nesse trabalho secundário ;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
423;1;V9981;98;Código 2 - recebia normalmente rendimento mensal em dinheiro, no mês de referência, nesse trabalho secundário;2;Existia rendimento em dinheiro;
;;;;;;Não aplicável;
424;12;V9982;98;Rendimento mensal em dinheiro que recebia normalmente, no mês de referência, nesse trabalho secundário;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
436;1;V9984;98;Código 4 - recebia normalmente rendimento mensal em produtos ou mercadorias, no mês de referência, nesse trabalho secundário;4;Existia rendimento em valor de produtos ou mercadorias;
;;;;;;Não aplicável;
437;12;V9985;98;Rendimento mensal em valor dos produtos ou mercadorias que recebia normalmente, no mês de referência, nesse trabalho secundário;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
449;1;V9987;98;Código 6 - recebia normalmente rendimento mensal somente em benefícios, no mês de referência, nesse trabalho secundário;6;Existia rendimento somente em benefícios;
;;;;;;Não aplicável;
450;1;V9099;99;Era contribuinte de instituto de previdência nesse trabalho secundário;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
451;1;V9100;100;Instituto de previdência para o qual contribuía nesse emprego secundário;2;Federal;
;;;;;4;Estadual;
;;;;;6;Municipal;
;;;;;;Não aplicável;
452;2;V9101;101;Número de horas habitualmente trabalhadas por semana nesse trabalho secundário;01 a 98;Hora(s);
;;;;;;Não aplicável;
Os quesitos 102 a 105 (V1021 a V9105) referem-se à pessoa que tinha três ou mais trabalhos na semana de referência;;;;;;;
454;1;V1021;102;Código 2 - recebia normalmente rendimento mensal em dinheiro, no mês de referência, no(s) outro(s) trabalho(s) da semana de referência;2;Existia rendimento em dinheiro;
;;;;;;Não aplicável;
455;12;V1022;102;Rendimento mensal em dinheiro que recebia normalmente, no mês de referência, no(s) outro(s) trabalho(s) da semana de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
467;1;V1024;102;Código 4 - recebia normalmente rendimento mensal em produtos ou mercadorias, no mês de referência, no(s) outro(s) trabalho(s) da semana de referência;4;Existia rendimento em valor de produtos ou mercadorias;
;;;;;;Não aplicável;
468;12;V1025;102;Rendimento mensal em valor dos produtos ou mercadorias que recebia normalmente, no mês de referência, no(s) outro(s) trabalho(s) da semana de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
480;1;V1027;102;Código 6 - recebia normalmente rendimento mensal somente em benefícios no mês de referência, no(s) outro(s) trabalho(s) da semana de referência;6;Existia rendimento somente em benefícios;
;;;;;;Não aplicável;
481;1;V1028;102;Código 8 - era trabalhador não remunerado, no mês de referência, no(s) outro(s) trabalho(s) da semana de referência;8;Não remunerado;
;;;;;;Não aplicável;
482;1;V9103;103;Era contribuinte de instituto de previdência, por esse(s) outro(s) trabalho(s) da semana de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
483;1;V9104;104;Instituto de previdência para o qual contribuía nesse(s) outro(s) trabalho(s) da semana de referência;2;Federal;
;;;;;4;Estadual;
;;;;;6;Municipal;
;;;;;;Não aplicável;
484;2;V9105;105;Número de horas habitualmente trabalhadas por semana nesse(s) outro(s) trabalho(s) da semana de referência;01 a 98;Hora(s);
;;;;;;Não aplicável;
Os quesitos 106 a 108 (V9106 a V9108) referem-se à pessoa que não era ocupada no período de referência de 365 dias ;;;;;;;
486;1;V9106;106;Teve algum trabalho antes do período de referência de 365 dias;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
487;1;V9107;107;Exerceu tarefas em cultivo, pesca ou criação de animais, destinados à própria alimentação das pessoas moradoras no domicílio, antes do período de referência de 365 dias;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
488;1;V9108;108;Exerceu tarefas em construção de prédio, cômodo, poço ou outras obras de construção, destinadas ao próprio uso das pessoas moradoras no domicílio,  antes do período de referência de 365 dias;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
O quesito 109 (V1091 e V1092) refere-se à pessoa que somente foi ocupada antes do período de referência de 365 dias ;;;;;;;
489;2;V1091;109;Número de anos, contados até a data de referência, desde que saiu do último trabalho;00 a 98;Ano(s);
;;;;;;Não aplicável;
491;2;V1092;109;Número de meses, contados até a data de referência, desde que saiu do último trabalho;00 a 11;Mês(es);
;;;;;;Não aplicável;
"Os quesitos 110 a 114 (V9910 a V9114) referem-se à pessoa que não tinha trabalhado no período de referência de 365 dias e 
saiu do último trabalho que teve no período de referência de menos de 4 anos";;;;;;;
493;4;V9910;110;Código da ocupação no útimo trabalho que teve no período de referência de menos de 4 anos;"Ver ""Composição dos Grupamentos Ocupacionais"" e ""Relação de Códigos de Ocupação"" da CBO-Domiciliar em ANEXO de Notas Metodológicas";;
497;5;V9911;111;Código da atividade principal do empreendimento nesse último trabalho que teve no período de referência de menos de 4 anos;"Ver ""Composição dos Grupamentos de Atividade"" e “Relação de Códigos de Atividades” da CNAE-Domiciliar em ANEXO de Notas Metodológicas";;
502;1;V9112;112;Posição na ocupação no último trabalho no período de referência de menos de 4 anos;1;Empregado;
;;;;;2;Trabalhador doméstico;
;;;;;3;Conta própria;
;;;;;4;Empregador;
;;;;;5;Trabalhador não remunerado membro da unidade domiciliar;
;;;;;6;Outro trabalhador não remunerado;
;;;;;7;Trabalhador na produção para o próprio consumo;
;;;;;8;Trabalhador na construção para o próprio uso;
;;;;;;Não aplicável;
503;1;V9113;113;Era militar ou funcionário público estatutário nesse último trabalho ;1;Sim;
;;;;;3;Não ;
;;;;;;Não aplicável;
504;1;V9114;114;Tinha carteira de trabalho assinada nesse último trabalho ;2;Sim;
;;;;;4;Não ;
;;;;;;Não aplicável;
Os quesitos 115 a 124 (V9115 a V1290) referem-se à pessoa de 10 anos ou mais de idade;;;;;;;
505;1;V9115;115;Tomou alguma providência para conseguir trabalho na semana de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
506;1;V9116;116;Tomou alguma providência para conseguir trabalho no período de captação de 23 dias;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
507;1;V9117;117;Tomou alguma providência para conseguir trabalho no período de captação de 30 dias;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
508;1;V9118;118;Tomou alguma providência para conseguir trabalho no período de captação de 305 dias;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
509;1;V9119;119;Última providência que tomou para conseguir trabalho no período de referência de 365 dias;0;Nenhuma;
;;;;;1;Consultou empregadores;
;;;;;2;Fez concurso;
;;;;;3;Inscreveu-se em concurso;
;;;;;4;Consultou agência ou sindicato;
;;;;;5;Colocou ou respondeu anúncio;
;;;;;6;Consultou parente, amigo ou colega;
;;;;;7;Tomou medida para iniciar negócio;
;;;;;8;Outra providência;
;;;;;;Não aplicável;
510;1;V9120;120;Era contribuinte de alguma entidade de previdência privada, no mês de referência;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
511;1;V9121;121;Cuidava dos afazeres domésticos na semana de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
512;2;V9921;121a;Número de horas que dedicava normalmente por semana aos afazeres domésticos;01 a 98;Hora(s);
;;;;;;Não aplicável;
514;1;V9122;122;Era aposentado de instituto de previdência federal (INSS), estadual ou municipal ou do governo federal na semana de referência;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
515;1;V9123;123;Era pensionista de instituto de previdência federal (INSS), estadual ou municipal ou do governo federal na semana de referência;1;Sim;
;;;;;3;Não;
;;;;;;Não aplicável;
"Os quesitos 124 e 125 (V9124 a V1273) referem-se aos rendimentos que não eram oriundos de trabalho 
da pessoa de 10 anos ou mais de idade";;;;;;;
516;1;V9124;124;Recebia normalmente rendimento que não era proveniente de trabalho (pensão alimentícia ou de fundo de pensão, abono de permanência, aluguel, doação, juros de caderneta de poupança, dividendos ou outro qualquer) no mês de referência;2;Sim;
;;;;;4;Não;
;;;;;;Não aplicável;
517;2;V1251;125;Código 01 - recebia normalmente rendimento de aposentadoria de instituto de previdência ou do governo federal, no mês de referência;01;Existia rendimento de aposentadoria de instituto de previdência ou do governo federal;
;;;;;;Não aplicável;
519;12;V1252;125;Rendimento de aposentadoria de instituto de previdência ou do governo federal que recebia, normalmente, no mês de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
531;2;V1254;125;Código 02 - recebia normalmente rendimento de pensão de instituto de previdência ou do governo federal, no mês de referência;02;Existia rendimento de pensão do instituto de previdência ou do governo federal;
;;;;;;Não aplicável;
533;12;V1255;125;Rendimento de pensão de instituto de previdência ou do governo federal que recebia, normalmente, no mês de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
545;2;V1257;125;Código 03 - recebia normalmente rendimento de outro tipo de aposentadoria, no mês de referência;03;Existia rendimento de outro tipo de aposentadoria;
;;;;;;Não aplicável;
547;12;V1258;125;Rendimento de outro tipo de aposentadoria que recebia, normalmente, no mês de referência;Valor;R$;
;;;;;999 999 999 999;Sem declaração;
;;;;;;Não aplicável;
559;2;V1260;125;Código 04 - recebia normalmente rendimento de outro tipo de pensão, no mês de referência;04;Existia rendimento de outro tipo de pensão;
